id,day,word,meaning,source
d14-019,14,idiosyncrasy,"특유의 성질, 특이함",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-020,14,idle,"게으른, 나태한; (기계, 공장) 작동하지 않는, 사용되지 않는; (자동차, 엔진) 공회전하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-021,14,idolatrous,우상숭배적인; 맹신하는,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-022,14,idylic,"목가적인, 전원적인",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-023,14,ignominy,"불명예, 치욕, 굴욕",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-024,14,illegible,"읽을 수 없는, 해독 불가한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-025,14,illicit,불법적인,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-026,14,illiteracy,"무학, 문맹, 무교양",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-027,14,illuminate,"1. 조명하다, 에 불을 비추다
2. 이해하기 쉽게 밝히다, 명백히 설명해주다 clarify",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-028,14,illustrate,"(그림, 차트, 예를 이용해서) 설명하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-029,14,illustrious,"걸출한, 저명한, 뛰어난",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-030,14,imbue,(생각) 주입시키다; 스며들게 하다; (색깔) 물들이다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-031,14,immaterial,"1. (지금 상황, 현재 내용에) 중요하지 않은, 관련없는 irrelevent, inconsequential
2. 영적인",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-032,14,immeasurable,"헤아릴 수 없는, 측정할 수 없는",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-033,14,immediate,"(시간, 장소, 관계) 가까운, 즉각적인",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-034,14,immemorial,"옛날의, 태고적의",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-035,14,immerse,"푹 담그다; 열중, 몰두시키다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-036,14,imminent,임박한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-037,14,immolate,"(태워서) 죽이다, 희생을 바치다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-038,14,immortalize,"불멸로 만들다, 불후의 명성을 주다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-039,14,immune,면역의; 면제된,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-040,14,immure,"감금하다, 가두다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-041,14,immutable,불변의,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-042,14,impair,"약화시키다, 손상시키다
hamstring",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-043,14,impart,"(정보, 지식 등을) 주다, 전하다; (특성을) 부여하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-044,14,impartial,공정한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-045,14,impassionate,"열정적인, 열렬한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-046,14,impassioned,"열정적인, 열렬한
fiery",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-047,14,impassive,"무정한, 비정한, 무표정한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-048,14,impeachable,탄핵/비난 받을 만한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-049,14,impeccable,"결함없는, 완벽한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-050,14,impecunious,무일푼의,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-051,14,impede,"방해하다, 훼방 놓다
hamper",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-052,14,impel,"강요하다, 강제하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-053,14,impending,임박한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-054,14,impenetrable,"통과할 수 없는, 스며들 수 없는; 이해할 수 없는",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-055,14,imperative,"꼭 해야 하는, 필수적인; 긴요한 것, 긴급한 과제",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-056,14,imperceptible,"(아주 작아서) 지각할 수 없는, 미묘한; (변화, 차이 따위가) 극히 적은, 미세한
indiscernible, gradual",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-057,14,imperil,"위험에 빠뜨리다, 위태롭게 하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-058,14,imperious,"오만한, 고압적인
peremptory",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-059,14,impermeable,불침투성의,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-060,14,impertinent,"1. 건방진, 무례한 presumptuous
2. 무관한, 엉뚱한, 적절하지 않은",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-061,14,imperturbable,"차분한, 동요하지 않는",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-062,14,impervious,"불침투성의; 영향을 받지 않는, 해를 입지 않는",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-063,14,impetuous,"충동적인, 성급한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-064,14,impinge,"(특히 부정적인) 영향을 주다; 침해하다, 침범하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-065,14,implacable,"달랠 수 없는, 막을 수 없는, 확고한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-066,14,implant,"심다, 이식하다, 박다, 주입하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-067,14,implausible,"믿을 수 없는, 믿기 어려운; 그럴듯하지 않은",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-068,14,implement,이행하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-069,14,implicate,(범죄에) 연루되었음을 보여주다; (나쁜 것의) 원인임을 시사하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-070,14,implicit,"암시된, 암묵적인",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-071,14,implore,간청하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-072,14,import,"의미, 중요성",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-073,14,importunate,"성가신, 끈덕진",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-074,14,impose,"부과하다, 지우다; 강제하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-075,14,imposing,"웅장한, 크고 대단한, 멋진",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-076,14,impostor,(다른 사람 행세를 하는) 사기꾼,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-077,14,impregnable,난공불락의,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-078,14,impressionable,영향을 잘 받는; 감수성이 예민한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-079,14,impromptu,"즉흥적인; 즉석 연설, 즉흥 연주, 즉흥시(곡)",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-080,14,improvident,미래를 대비하지 않는; 낭비하는,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-081,14,improvise,즉흥적으로 하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-082,14,imprudent,"신중하지 못한, 경솔한, 무분별한",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-083,14,impudent,"무례한, 불손한, 건방진",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-084,14,impugn,"의심하다, 이의를 제기하다, 비난하다, 공격하다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-085,14,impunity,"형벌을 받지 않음, 면죄",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-086,14,impute,"(특히 안 좋은 일을) ~에게 돌리다, 전가하다(to)",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-087,14,inadequate,"부적당한, 불충분한
scarce",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-088,14,inadvertent,"우연적인, 의도하지 않은",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-089,14,inadvisable,현명하지 못한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-090,14,inalienable,"빼앗을 수 없는, 양도할 수 없는",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-091,14,inane,어리석은; 무의미한,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-092,14,inanimate,살아있지 않은; 생명이 없는,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-093,14,inaugurate,"취임시키다; 시작하다, 개시를 알리다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-094,14,incarcerate,"투옥시키다, 감금시키다",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-095,14,incendiary,방화의; 방화범; 선동가,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-096,14,incense,몹시 화나게 하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-097,14,incentive,"격려, 자극, 유인, 장려금, 벌금",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-098,14,incessant,"끊임없는, 계속적인",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-099,14,inchoate,"이제 시작 단계인, 방금 시작한, 불완전한, 초기의",https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d14-100,14,incinerate,소각하다,https://quizlet.com/kr/1208393879/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-14-flash-cards
d15-001,15,incipient,"시작 단계의, 초기의, 발단의",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-002,15,incisive,"예리한, 날카로운, 통렬한",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-003,15,incite,"자극하다, 선동하다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-004,15,inclement,"(날씨) 혹독한, 궂은",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-005,15,incoherent,"(말, 글) 조리가 없는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-006,15,incongruous,"조화롭지 않은, 일치하지 않는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-007,15,inconsequential,"중요하지 않은, 하찮은
pointless, immaterial, trivial",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-008,15,inconsonant,조화(일치)되지 않는,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-009,15,incontrovertible,논박의 여지가 없는,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-010,15,incorporate,"흡수하다, (부분으로) 포함시키다;
통합시키다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-011,15,incorrigible,"(나쁜 습관이) 고질적인, 구제불능의",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-012,15,increment,"(수, 양의) 증가, (정기적인) 임금 인상",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-013,15,incriminate,"죄를 씌우다, ~이 유죄인 것처럼 보이게 하다; 고소[고발]하다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-014,15,inculpate,"혐의를 씌우다, 죄를 씌우다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-015,15,incumbent,현직의,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-016,15,incursion,침입,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-017,15,indecorous,"무례한, 예의에 어긋난
unseemly",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-018,15,indefatigable,지치지 않는,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-019,15,indefeasible,"무효화할 수 없는, 파기할 수 없는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-020,15,indelible,"지울 수 없는; 잊을 수 없는
memorable",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-021,15,indenture,~의 고용을 계약서로써 정하다; 기한부 도제로 받아들이다,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-022,15,indict,기소하다,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-023,15,indictment,"기소, 고발; (제도, 사회 등의) 폐단의 흔적",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-024,15,indigenous,"고유의, 원산인, 토종인
homegrown",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-025,15,indigent,"궁핍한, (생필품) 결핍된",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-026,15,indignation,"분개, 분노",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-027,15,indiscriminate,"무분별한, 무차별적인, 무작위의; 신중하지 못한",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-028,15,indispensable,"필수불가결의
essential",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-029,15,indolent,게으른,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-030,15,indomitable,"불굴의, 꿋꿋한, 굴복하지 않는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-031,15,inductive,귀납적인,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-032,15,indulge,"탐닉하다; 관대히 하다, ~가 제멋대로 하게 하다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-033,15,indulgent,관대한; 하고 싶은 대로 다 하게 놔두는; 탐닉하는,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-034,15,ineffable,"말로 표현할 수 없는, 형언할 수 없는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-035,15,ineluctable,피할 수 없는,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-036,15,inept,"서투른
unequal",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-037,15,inequity,"불공정, 불공평",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-038,15,inert,"움직이지 않는, 활력 없는
dormant",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-039,15,inexhaustible,"소모, 고갈되지 않는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-040,15,inexorable,"설득할 수 없는, 막을 수 없는, 계속되는 (추가), 무자비한 (순서에서 중간에 계속되는 추가)",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-041,15,inexplicable,"설명될 수 없는, 난해한",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-042,15,infallibility,"무과실, 무오류",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-043,15,infatuated,(사랑하는 대상에게) 미쳐 있는 (푹 빠진),https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-044,15,infiltrate,잠입하다,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-045,15,infintesimal,"극소의, 매우 작은",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-046,15,infirm,허약한; (마음) 불확실한,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-047,15,inflammatory,"(말이나 글이) 자극적인, 분노를 일으키는, 적의를 유발시키는, 선동적인
provocative",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-048,15,inflate,부풀리다; (사실과 다르게) 과장하다,https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-049,15,inform,"영향을 미치다, ~의 주요 특징이다; 알리다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-050,15,infraction,"(법률, 약속) 위반",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-051,15,infrangible,"파괴할 수 없는; (정신력이) 강한; 위반해서는 안되는, 불가침의",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-052,15,infuriate,"몹시 화나게 하다, 분노케하다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-053,15,infuse,"(특정한 특성을) 불어넣다, 스며들게 하다; 주입하다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-054,15,ingenious,"독창적인, 기발한",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-055,15,ingenuous,"순진한, 솔직한",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-056,15,ingrained,"(기질, 습관) 뿌리깊은, 깊이 박힌",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-057,15,ingratiate (oneself with),"환심을 사다, 비위를 맞추다",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-058,15,inhibit,"방해하다, 막다; (불안하거나 당황해서) 못하게 하다
bridle",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-059,15,inhibited,"(감정 표현을) 거리끼는, 어색해 하는, 삼가는",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-060,15,inimical,"1. 해로운 deleterious
2. 적대하는 antagonistic, adversary",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-061,15,iniquity,"부당성, 부당한 것; 부도덕함, 사악함
enormity",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-062,15,inkling,"어렴풋이 알고 있음; 넌지시 비침, 암시",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-063,15,innate,"타고난, 자연스런",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
d15-064,15,innocuous,"무해한, 악의 없는, 별다른 의도가 없는
harmless",https://quizlet.com/kr/1208393967/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-15-flash-cards
